text,id
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Abaiara ', 'O nível do Matrícula em distorção no ensino médio na cidade Abaiara é: nan ']",11622
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Acarape ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Acarape nan ']",11623
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Acarape em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Acarape nan ']",11624
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Acaraú em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Acaraú nan']",11625
"['Quais os números Matrícula em distorção no ensino médio na cidade Acaraú em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Acaraú nan']",11626
"['Qual o Matrícula em distorção no ensino fundamental na cidade Acopiara em 2023 ', 'O Matrícula em distorção no ensino fundamental na cidade Acopiara é nan ']",11627
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 na cidade Acopiara ', 'O valor do Matrícula em distorção no ensino médio: na cidade Acopiara nan ']",11628
"['Qual o Matrícula em distorção no ensino fundamental no município Aiuaba em 2023 ', 'O Matrícula em distorção no ensino fundamental no município Aiuaba é nan ']",11629
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Aiuaba ', 'O nível do Matrícula em distorção no ensino médio na cidade Aiuaba é: nan ']",11630
"['Quais os números Matrícula em distorção no ensino fundamental no município Alcântaras em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Alcântaras nan']",11631
"['Número do Matrícula em distorção no ensino médio  em 2023 na unidade geográfica Alcântaras ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Alcântaras nan ']",11632
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Altaneira em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Altaneira nan ']",11633
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Altaneira ', 'O nível do Matrícula em distorção no ensino médio na cidade Altaneira é: nan ']",11634
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Alto Santo em 2023 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Alto Santo é nan ']",11635
"['Quais os números Matrícula em distorção no ensino médio na cidade Alto Santo em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Alto Santo nan']",11636
"['Quantidade no Matrícula em distorção no ensino fundamental no município Amontada em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Amontada nan ']",11637
"['Qual o Matrícula em distorção no ensino médio na cidade Amontada em 2023 ', 'O Matrícula em distorção no ensino médio na cidade Amontada é nan ']",11638
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Antonina do Norte ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Antonina do Norte nan ']",11639
"['Quantidade no Matrícula em distorção no ensino médio na cidade Antonina do Norte em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Antonina do Norte nan ']",11640
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Apuiarés ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Apuiarés nan ']",11641
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Apuiarés em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Apuiarés é nan ']",11642
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Aquiraz ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Aquiraz nan ']",11643
"['Número do Matrícula em distorção no ensino médio  em 2023 no município Aquiraz ', 'Número do Matrícula em distorção no ensino médio no município Aquiraz nan ']",11644
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Aracati ', 'Número do Matrícula em distorção no ensino fundamental na cidade Aracati nan ']",11645
"['Quais os números Matrícula em distorção no ensino médio na cidade Aracati em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Aracati nan']",11646
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Aracoiaba em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Aracoiaba nan']",11647
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Aracoiaba em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Aracoiaba é nan ']",11648
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Ararendá em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Ararendá nan']",11649
"['Qual o Matrícula em distorção no ensino médio no município Ararendá em 2023 ', 'O Matrícula em distorção no ensino médio no município Ararendá é nan ']",11650
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Araripe ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Araripe nan ']",11651
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Araripe em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Araripe nan']",11652
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Aratuba em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Aratuba nan ']",11653
"['Número do Matrícula em distorção no ensino médio  em 2023 na cidade Aratuba ', 'Número do Matrícula em distorção no ensino médio na cidade Aratuba nan ']",11654
"['Quais os números Matrícula em distorção no ensino fundamental no município Arneiroz em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Arneiroz nan']",11655
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Arneiroz em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Arneiroz é nan ']",11656
"['Quais os números Matrícula em distorção no ensino fundamental no município Assaré em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Assaré nan']",11657
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na unidade geográfica Assaré ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Assaré é: nan ']",11658
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Aurora ', 'Número do Matrícula em distorção no ensino fundamental na cidade Aurora nan ']",11659
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 no município Aurora ', 'O nível do Matrícula em distorção no ensino médio no município Aurora é: nan ']",11660
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Baixio em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Baixio nan ']",11661
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Baixio em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Baixio nan ']",11662
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na unidade geográfica Banabuiú ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Banabuiú é: nan ']",11663
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Banabuiú em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Banabuiú é nan ']",11664
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Barbalha em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Barbalha nan']",11665
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Barbalha ', 'O nível do Matrícula em distorção no ensino médio na cidade Barbalha é: nan ']",11666
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Barreira em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Barreira nan ']",11667
"['Quais os números Matrícula em distorção no ensino médio na cidade Barreira em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Barreira nan']",11668
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Barro em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Barro nan']",11669
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Barro em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Barro é nan ']",11670
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Barroquinha em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Barroquinha nan']",11671
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na unidade geográfica Barroquinha ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Barroquinha é: nan ']",11672
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Baturité em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Baturité nan']",11673
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Baturité ', 'O valor do Matrícula em distorção no ensino médio: no município Baturité nan ']",11674
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Beberibe ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Beberibe nan ']",11675
"['Número do Matrícula em distorção no ensino médio  em 2023 na unidade geográfica Beberibe ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Beberibe nan ']",11676
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 no município Bela Cruz ', 'O nível do Matrícula em distorção no ensino fundamental no município Bela Cruz é: nan ']",11677
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 no município Bela Cruz ', 'O nível do Matrícula em distorção no ensino médio no município Bela Cruz é: nan ']",11678
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Boa Viagem em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Boa Viagem nan ']",11679
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Boa Viagem em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Boa Viagem nan ']",11680
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Brejo Santo em 2023 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Brejo Santo é nan ']",11681
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Brejo Santo em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Brejo Santo nan']",11682
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Camocim ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Camocim nan ']",11683
"['Quantidade no Matrícula em distorção no ensino médio no município Camocim em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Camocim nan ']",11684
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Campos Sales ', 'Número do Matrícula em distorção no ensino fundamental na cidade Campos Sales nan ']",11685
"['Número do Matrícula em distorção no ensino médio  em 2023 na unidade geográfica Campos Sales ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Campos Sales nan ']",11686
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Canindé ', 'Número do Matrícula em distorção no ensino fundamental na cidade Canindé nan ']",11687
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Canindé em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Canindé é nan ']",11688
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na cidade Capistrano ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Capistrano é: nan ']",11689
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Capistrano ', 'O valor do Matrícula em distorção no ensino médio: no município Capistrano nan ']",11690
"['Qual o Matrícula em distorção no ensino fundamental no município Caridade em 2023 ', 'O Matrícula em distorção no ensino fundamental no município Caridade é nan ']",11691
"['Quais os números Matrícula em distorção no ensino médio na cidade Caridade em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Caridade nan']",11692
"['Quais os números Matrícula em distorção no ensino fundamental no município Cariré em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Cariré nan']",11693
"['Número do Matrícula em distorção no ensino médio  em 2023 no município Cariré ', 'Número do Matrícula em distorção no ensino médio no município Cariré nan ']",11694
"['Qual o Matrícula em distorção no ensino fundamental na cidade Caririaçu em 2023 ', 'O Matrícula em distorção no ensino fundamental na cidade Caririaçu é nan ']",11695
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Caririaçu em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Caririaçu é nan ']",11696
"['Número do Matrícula em distorção no ensino fundamental  em 2023 no município Cariús ', 'Número do Matrícula em distorção no ensino fundamental no município Cariús nan ']",11697
"['Número do Matrícula em distorção no ensino médio  em 2023 no município Cariús ', 'Número do Matrícula em distorção no ensino médio no município Cariús nan ']",11698
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na unidade geográfica Carnaubal ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Carnaubal é: nan ']",11699
"['Número do Matrícula em distorção no ensino médio  em 2023 no município Carnaubal ', 'Número do Matrícula em distorção no ensino médio no município Carnaubal nan ']",11700
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Cascavel ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Cascavel nan ']",11701
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Cascavel em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Cascavel nan']",11702
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na cidade Catarina ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Catarina é: nan ']",11703
"['Quantidade no Matrícula em distorção no ensino médio no município Catarina em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Catarina nan ']",11704
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 no município Catunda ', 'O valor do Matrícula em distorção no ensino fundamental: no município Catunda nan ']",11705
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Catunda em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Catunda é nan ']",11706
"['Número do Matrícula em distorção no ensino fundamental  em 2023 no município Caucaia ', 'Número do Matrícula em distorção no ensino fundamental no município Caucaia nan ']",11707
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Caucaia ', 'O valor do Matrícula em distorção no ensino médio: no município Caucaia nan ']",11708
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na unidade geográfica Cedro ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Cedro é: nan ']",11709
"['Quais os números Matrícula em distorção no ensino médio na cidade Cedro em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Cedro nan']",11710
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na cidade Chaval ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Chaval nan ']",11711
"['Quantidade no Matrícula em distorção no ensino médio na cidade Chaval em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Chaval nan ']",11712
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 no município Choró ', 'O nível do Matrícula em distorção no ensino fundamental no município Choró é: nan ']",11713
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Choró em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Choró é nan ']",11714
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Chorozinho em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Chorozinho nan']",11715
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Chorozinho ', 'O valor do Matrícula em distorção no ensino médio: no município Chorozinho nan ']",11716
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Coreaú em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Coreaú nan']",11717
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Coreaú em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Coreaú nan ']",11718
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Crateús em 2023 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Crateús é nan ']",11719
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Crateús em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Crateús nan ']",11720
"['Quantidade no Matrícula em distorção no ensino fundamental na unidade geográfica Crato em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na unidade geográfica Crato nan ']",11721
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Crato ', 'O valor do Matrícula em distorção no ensino médio: no município Crato nan ']",11722
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Croatá ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Croatá nan ']",11723
"['Quantidade no Matrícula em distorção no ensino médio na cidade Croatá em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Croatá nan ']",11724
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Cruz em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Cruz nan']",11725
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 no município Cruz ', 'O nível do Matrícula em distorção no ensino médio no município Cruz é: nan ']",11726
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Deputado Irapuan Pinheiro em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Deputado Irapuan Pinheiro nan']",11727
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 no município Deputado Irapuan Pinheiro ', 'O valor do Matrícula em distorção no ensino médio: no município Deputado Irapuan Pinheiro nan ']",11728
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Ereré ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Ereré nan ']",11729
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Ereré em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Ereré nan ']",11730
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Eusébio ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Eusébio nan ']",11731
"['Quantidade no Matrícula em distorção no ensino médio na cidade Eusébio em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Eusébio nan ']",11732
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 na cidade Farias Brito ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Farias Brito é: nan ']",11733
"['Número do Matrícula em distorção no ensino médio  em 2023 na cidade Farias Brito ', 'Número do Matrícula em distorção no ensino médio na cidade Farias Brito nan ']",11734
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Forquilha ', 'Número do Matrícula em distorção no ensino fundamental na cidade Forquilha nan ']",11735
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Forquilha ', 'O nível do Matrícula em distorção no ensino médio na cidade Forquilha é: nan ']",11736
"['Qual o Matrícula em distorção no ensino fundamental na cidade Guaraciaba do Norte em 2023 ', 'O Matrícula em distorção no ensino fundamental na cidade Guaraciaba do Norte é nan ']",11737
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 na unidade geográfica Guaraciaba do Norte ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Guaraciaba do Norte nan ']",11738
"['Número do Matrícula em distorção no ensino fundamental  em 2023 na cidade Guaramiranga ', 'Número do Matrícula em distorção no ensino fundamental na cidade Guaramiranga nan ']",11739
"['Quantidade no Matrícula em distorção no ensino médio no município Guaramiranga em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Guaramiranga nan ']",11740
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2023 no município Hidrolândia ', 'O nível do Matrícula em distorção no ensino fundamental no município Hidrolândia é: nan ']",11741
"['Qual do valor do Matrícula em distorção no ensino médio  em 2023 na cidade Hidrolândia ', 'O valor do Matrícula em distorção no ensino médio: na cidade Hidrolândia nan ']",11742
"['Qual o Matrícula em distorção no ensino fundamental na cidade Horizonte em 2023 ', 'O Matrícula em distorção no ensino fundamental na cidade Horizonte é nan ']",11743
"['Número do Matrícula em distorção no ensino médio  em 2023 na cidade Horizonte ', 'Número do Matrícula em distorção no ensino médio na cidade Horizonte nan ']",11744
"['Quais os números Matrícula em distorção no ensino fundamental no município Ibaretama em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Ibaretama nan']",11745
"['Quantidade no Matrícula em distorção no ensino médio na cidade Ibaretama em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Ibaretama nan ']",11746
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Ibiapina em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Ibiapina nan ']",11747
"['Quais os números Matrícula em distorção no ensino médio no município Ibiapina em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: no município Ibiapina nan']",11748
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 na unidade geográfica Ibicuitinga ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Ibicuitinga nan ']",11749
"['Número do Matrícula em distorção no ensino médio  em 2023 no município Ibicuitinga ', 'Número do Matrícula em distorção no ensino médio no município Ibicuitinga nan ']",11750
"['Quais os números Matrícula em distorção no ensino fundamental no município Icapuí em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Icapuí nan']",11751
"['Quantidade no Matrícula em distorção no ensino médio no município Icapuí em 2023 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Icapuí nan ']",11752
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Icó em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Icó nan']",11753
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 na cidade Icó ', 'O nível do Matrícula em distorção no ensino médio na cidade Icó é: nan ']",11754
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2023 no município Iguatu ', 'O valor do Matrícula em distorção no ensino fundamental: no município Iguatu nan ']",11755
"['Quais os números Matrícula em distorção no ensino médio na unidade geográfica Iguatu em 2023 ', 'Os números do Matrícula em distorção no ensino médio são: na unidade geográfica Iguatu nan']",11756
"['Quantidade no Matrícula em distorção no ensino fundamental no município Independência em 2023 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Independência nan ']",11757
"['Qual do nível do Matrícula em distorção no ensino médio em 2023 no município Independência ', 'O nível do Matrícula em distorção no ensino médio no município Independência é: nan ']",11758
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Ipaporanga em 2023 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Ipaporanga nan']",11759
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Ipaporanga em 2023 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Ipaporanga é nan ']",11760
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2022 na cidade Tianguá ', 'O valor do Matrícula em distorção no ensino fundamental: na cidade Tianguá 169.0 ']",11761
"['Qual o Matrícula em distorção no ensino médio no município Tianguá em 2022 ', 'O Matrícula em distorção no ensino médio no município Tianguá é 169.0 ']",11762
"['Número do Matrícula em distorção no ensino fundamental  em 2022 no município Trairi ', 'Número do Matrícula em distorção no ensino fundamental no município Trairi 200.0 ']",11763
"['Qual o Matrícula em distorção no ensino médio no município Trairi em 2022 ', 'O Matrícula em distorção no ensino médio no município Trairi é 200.0 ']",11764
"['Quais os números Matrícula em distorção no ensino fundamental no município Tururu em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Tururu 57.0']",11765
"['Número do Matrícula em distorção no ensino médio  em 2022 no município Tururu ', 'Número do Matrícula em distorção no ensino médio no município Tururu 57.0 ']",11766
"['Número do Matrícula em distorção no ensino fundamental  em 2022 no município Ubajara ', 'Número do Matrícula em distorção no ensino fundamental no município Ubajara 79.0 ']",11767
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 no município Ubajara ', 'O nível do Matrícula em distorção no ensino médio no município Ubajara é: 79.0 ']",11768
"['Número do Matrícula em distorção no ensino fundamental  em 2022 na cidade Umari ', 'Número do Matrícula em distorção no ensino fundamental na cidade Umari 40.0 ']",11769
"['Número do Matrícula em distorção no ensino médio  em 2022 na unidade geográfica Umari ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Umari 40.0 ']",11770
"['Qual o Matrícula em distorção no ensino fundamental na cidade Umirim em 2022 ', 'O Matrícula em distorção no ensino fundamental na cidade Umirim é 70.0 ']",11771
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Umirim em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Umirim 70.0 ']",11772
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Uruburetama em 2022 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Uruburetama 36.0 ']",11773
"['Qual do nível do Matrícula em distorção no ensino médio em 2022 na unidade geográfica Uruburetama ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Uruburetama é: 36.0 ']",11774
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Uruoca em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Uruoca 38.0']",11775
"['Quais os números Matrícula em distorção no ensino médio na cidade Uruoca em 2022 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Uruoca 38.0']",11776
"['Quais os números Matrícula em distorção no ensino fundamental na cidade Varjota em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na cidade Varjota 69.0']",11777
"['Quantidade no Matrícula em distorção no ensino médio na cidade Varjota em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Varjota 69.0 ']",11778
"['Número do Matrícula em distorção no ensino fundamental  em 2022 no município Várzea Alegre ', 'Número do Matrícula em distorção no ensino fundamental no município Várzea Alegre 83.0 ']",11779
"['Qual do valor do Matrícula em distorção no ensino médio  em 2022 no município Várzea Alegre ', 'O valor do Matrícula em distorção no ensino médio: no município Várzea Alegre 83.0 ']",11780
"['Qual o Matrícula em distorção no ensino fundamental na cidade Viçosa do Ceará em 2022 ', 'O Matrícula em distorção no ensino fundamental na cidade Viçosa do Ceará é 320.0 ']",11781
"['Número do Matrícula em distorção no ensino médio  em 2022 no município Viçosa do Ceará ', 'Número do Matrícula em distorção no ensino médio no município Viçosa do Ceará 320.0 ']",11782
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Varjota em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Varjota 39.0']",11783
"['Número do Matrícula em distorção no ensino médio  em 2022 na unidade geográfica Varjota ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Varjota 39.0 ']",11784
"['Número do Matrícula em distorção no ensino fundamental  em 2022 na unidade geográfica Potiretama ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Potiretama 19.0 ']",11785
"['Número do Matrícula em distorção no ensino médio  em 2022 no município Potiretama ', 'Número do Matrícula em distorção no ensino médio no município Potiretama 19.0 ']",11786
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Quiterianópolis em 2022 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Quiterianópolis é 45.0 ']",11787
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Quiterianópolis em 2022 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Quiterianópolis 45.0 ']",11788
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2022 na unidade geográfica Santa Quitéria ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Santa Quitéria é: 155.0 ']",11789
"['Número do Matrícula em distorção no ensino médio  em 2022 na cidade Santa Quitéria ', 'Número do Matrícula em distorção no ensino médio na cidade Santa Quitéria 155.0 ']",11790
"['Quais os números Matrícula em distorção no ensino fundamental no município Santana do Acaraú em 2022 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Santana do Acaraú 121.0']",11791
